reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
b638e099-f6bc-4a44-bba4-977b26897a2d,Joshua Kennnedy,https://play-lh.googleusercontent.com/a/ACg8ocJ_sM7rbqtq2ezTQn3Jrq1D3gMxGs8jWNGT6OnZ7wi_=mo,good app,4,0,5.361.0,2024-03-17 00:36:31,Thanks for your kind words. Your feedback is so valuable to our team—we love knowing that you’re enjoying your experience. 💛,2024-03-17 01:07:25,5.361.0
71ee3dc3-6bdc-48e0-96d6-9ed38af0a986,Victor Negro,https://play-lh.googleusercontent.com/a-/ALV-UjU9n5DS4rrK5Fi6gLdLJOD43KTX0YHhjqzJePkYSLpAm-I,Awesome app.,4,0,5.361.0,2024-03-17 00:23:41,We appreciate your kind words. 🙌,2024-03-17 01:07:27,5.361.0
a0018783-08fb-4d61-a398-c1d91a6872ea,Lexie Love,https://play-lh.googleusercontent.com/a-/ALV-UjVnugOfUI4OCVF5ouu3hqwJ0cuon1FQXpPFUij8FafKx6s,"Just joined and I already want to delete my account. I can't see all the people who like me for free which is ridiculous. I have to pay £34.99 for a 1 week for premium to see who likes me which I'm not paying because that should be free. It's so stupid. Definitely wouldn't recommend, especially when other apps do this part of the service for free. Money hungry app!",2,0,5.361.0,2024-03-17 00:12:01,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-03-17 01:08:24,5.361.0
700c1524-645f-491f-8089-2b27c6193f48,Robert Winston,https://play-lh.googleusercontent.com/a/ACg8ocK13WDWBLj8cyDomb1GHVeJrE-7PLPlWyh4VZCWJcTT=mo,im chatting with real people haven't landed a trophy fish but in getting some bites,5,0,5.361.0,2024-03-16 23:50:25,We're so happy to hear that! We love that you enjoy buzzin' in the Hive. 🐝,2024-03-17 01:21:24,5.361.0
d615528f-76ee-4ef0-bfa1-468e216a8afd,Tom Bellar,https://play-lh.googleusercontent.com/a-/ALV-UjWKapjRymWqXKwvfrcIzARfzDDN7mbEPu30q5769UOvjJie,"The free version is mediocre. You only see those that like you if you happen to like them. No idea if you've seen their profile, they're real or whatever. Says you have 8 that like you. Yet, you go til it says there are no more, and there's still 8 that like you?? If you really want to find anyone in here, Looks like you have to pay for all the services they offer and it doesn't look cheap.",3,0,5.361.0,2024-03-16 23:38:16,"Oh no! This definitely shouldn't be happening with your notifications. We'd love the opportunity to take a closer look at this for you, we'll just need some additional account details. Please send us a message at bumble.com/contact.",2024-03-17 01:20:53,5.361.0
623bd06c-8dff-4b04-8ba7-f4b5e13ffc6d,Aamir Hussain,https://play-lh.googleusercontent.com/a/ACg8ocIl_Vac4PAEe9QfQXZ9QbBJiFTwyMkiziVmA-uXQ4Bl=mo,Nice and very good,5,0,,2024-03-16 23:36:54,Thanks for your kind words. Your feedback is so valuable to our team—we love knowing that you’re enjoying your experience. 💛,2024-03-17 01:19:24,
2f8357de-b162-4b0d-9712-0b48971c1a4f,Jesus Christ,https://play-lh.googleusercontent.com/a-/ALV-UjVzPf9f9AFWC8U7MlSDjkjc57j0rqJv6XPWob_hLyX6KlI,"App doesn't work. Install, goes to code, skips that to geoloc. Nothing afterwards. No wonder dating apps are universally hated by serious people looking to make connections. Just more of the same time waste, Thanks. No wonder many men fly overseas for a wife or partner in real life and avoid bogus apps",1,0,5.300.0,2024-03-16 23:27:31,This doesn’t sound ideal and we'd love to investigate what's happening on your account. Can you please send us a message at bumble.com/contact? We're sure we’ll have you up and buzzin' again in no time!,2024-03-17 01:18:54,5.300.0
ff46bba2-7dcc-4031-b447-af6c08211eee,Eddie Mitchell,https://play-lh.googleusercontent.com/a-/ALV-UjVu-TbHHUT93N8ElHYrHWaGzDLy_IypiagbTYN_Vs8b2Lg,"Hands down the worst dating app I have ever been on. Meeting people on this site is absolutely impossible to find anyone nearby. I live in the middle of South Carolina and would like to meet someone who is 20 miles or less from me, but 90% of the profiles shown to me are over 80 miles away and when I set the parameters to 20 miles or less I only get two or three matches. Don't waste your time with this app it's not worth it. Based on the number of one stars reviews people agree with me.",1,0,5.361.0,2024-03-16 22:40:17,"Our aim is to make sure you don't miss any members who have liked your profile, even if they're outside your distance filter. To view the members closest to you, simply click on the ""Nearby"" tab in your Beeline. If you have any questions, feel free to reach out to us at bumble.com/contact.",2024-03-17 01:15:54,5.361.0
c7de61cd-9b36-4029-a710-16ff038c6d80,J A,https://play-lh.googleusercontent.com/a/ACg8ocLcc5FYXr8baPX10Lp7TmtxptXUTBkvswo55KnVeGqh9w=mo,"I hate that I can't look at people I've swiped right on afterwards like I can on certain other apps. Too little free features, also. Greedy pigs making you pay for every little thing",1,0,5.361.0,2024-03-16 22:10:16,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-17 01:14:53,5.361.0
a81d8228-bc51-4c38-aab7-39c8d162ffb2,The j fox Martinez,https://play-lh.googleusercontent.com/a/ACg8ocKVB0zvO047ou6-k9Q-S1MKLFlKsx4VNYWvi3N0SKoW=mo,Up,4,0,,2024-03-16 22:01:31,"Thank you for your message. For further assistance, please get in touch with our support team at: bumble.com/contact. Thank you. 💛",2024-03-17 01:13:56,
01c3170e-e8da-4daa-9c53-3ec3caeb7c8c,Cesar Martinez,https://play-lh.googleusercontent.com/a/ACg8ocJCSVwNSAwBnFPSDxAciaXGZwd6i2LPChnvv2UJlGIq=mo,Would be great to disable the inactive users. it's so annoying to have several chats archived but you never know if the person is no longer logged in.,3,0,5.361.0,2024-03-16 21:56:55,"We’d never want to show you people who are no longer using the app, so we begin the process of hiding profiles shortly after they become dormant. If you’re not getting replies after matching, check out these tips about how your profile can help break the ice: https://bit.ly/34lG4zh.",2024-03-17 01:13:54,5.361.0
e36fd3e9-c8bb-459e-a6ec-41bf8fdae5ad,Dikki,https://play-lh.googleusercontent.com/a-/ALV-UjXH_33nakmrPY0wMAK2jpGnwgMWo02t0V9nPY7PNEsZll0,got banned for no reason...,1,0,,2024-03-16 21:33:58,"We investigate all reports thoroughly and make decisions based on our Community Guidelines. We don't block anyone from our platform without a valid reason. If you want our team to review your case, please message @BumbleSupport on Twitter or Facebook.",2024-03-17 01:13:23,
60c8024a-18ad-46ab-b1bc-10731eefd094,Ron Mendola,https://play-lh.googleusercontent.com/a-/ALV-UjXGvGy421vESlao4Oj9K-7ZCiv6RIbPyRwRolDAYk3DEKo,a great way to spend the day,5,0,5.361.0,2024-03-16 21:21:31,It's great to hear that you're buzzin' in the Hive! 🐝,2024-03-17 01:12:54,5.361.0
74bbc30e-5bec-48bb-8f75-5d2cc9c08561,Jeff Richardson,https://play-lh.googleusercontent.com/a-/ALV-UjV0Q8WFs-9ENZCwrj7DVx5t_YEP545f37m1nEetXEidiuqM,"9/14/23 While I was able to get my lifetime subscription back, there has to be a BETTER WAY, than contacting Bumble through FB! What happens, when I decide to close FB? Will there be another way to contact Bumble? 3/16/24 As a lifetime membership, MORE than 1 spotlight and 5 super likes ought to be given. Plus, I'm ONLY interested in true ""straight women"". I hate accidentally swiping on a tranny and not being able to recall it!!",3,3,5.359.1,2024-03-16 21:12:27,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-03-17 01:42:53,5.359.1
9b66cf7e-b1c3-47f7-8c14-08f69215ac7e,vikram jain,https://play-lh.googleusercontent.com/a-/ALV-UjUSyElPNIrcJdIOrkt_5UgZ7H1dcHY9lvmL8aXgWY6Jypk,Your app is not supporting Google play balance. Showing play balance can only be used in India. But the point is I'm in india..My play account location is India. No vpn nothing.,1,0,5.361.0,2024-03-16 20:48:12,"We want to take a look at this. Please message us at @BumbleSupport on Twitter or Facebook. Or, you can contact us via bumble.com/contact.",2024-03-17 01:41:24,5.361.0
5a85447a-8cfd-4e47-9da0-a10352ec4e5f,Jacob Baker,https://play-lh.googleusercontent.com/a/ACg8ocKu5zXMBc4y_Uf7Fy2LS7F3qjGi42rUApWAudam1Etl=mo,"Men should be able to text women first. We should also get more likes for free, and be able to undo likes. At least tell us when our likes refresh!",2,0,,2024-03-16 20:31:09,"On Bumble we empower women to make the first move in their relationships to shift old-fashioned power dynamics and encourage equality from the start. Whilst this is the way our app works now, we'll be sure to pass your feedback onto our Product Team. If you have any other suggestions feel free to contact our team at bumble.com/contact.",2023-09-05 05:46:12,
bfdad67b-97b1-4069-b25f-5ed669c26893,Lillian Mhandu,https://play-lh.googleusercontent.com/a-/ALV-UjVJyeQMO19SeoWIXKqTOKsNhToViQ93G9ShulY2QPshQoc,Don't even bother download this if u not willing to pay. U must pay first before chatting with anyone no free trial total Rubish,1,0,5.361.0,2024-03-16 20:11:54,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-17 01:40:53,5.361.0
bfe9600d-a8fb-45a6-a69b-08d2e838deee,Michael Bondy,https://play-lh.googleusercontent.com/a/ACg8ocJIu-Z33sqXX2p7HIxXEp9OSof01nPqmERxyGJ2fdDN=mo,"I'm a single man, and all I was seeing is other guys not here for that",1,0,,2024-03-16 20:09:17,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-17 01:40:24,
e80ca7e5-cdae-4a2c-8aa1-ec7c4aed711c,Relyt 420,https://play-lh.googleusercontent.com/a/ACg8ocJq4TTGdwAu4feaHE1gK2rqQ62P9dNtOqZeu-wdYouL=mo,Pay too see who liked you is ridiculous,1,0,,2024-03-16 19:57:02,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-03-17 01:39:53,
112e26a0-9842-4108-af51-9a9f3e15f5ff,Ricardo Giacomo Hernández,https://play-lh.googleusercontent.com/a/ACg8ocLI7TO13bbr7bjRlAseE1swPo-P8fpekCAvf9Bvp1QA_60=mo,"es buena la app, pero le doy una estrella por que a toda costa buscan robarte después de suscriborte con el auto cobro,y la suscripción NO SE CANCELA BORRANDO EL PERFIL NI LA APP, asi que se te va a cumulando deuda ,y la forma de cancelar es muy compleja precisamente para poder seguir robandote, es buena siempre y cuando JAMAS PAGUES UNA SUSCRIPCIÓN.",1,0,5.361.0,2024-03-16 19:48:56,"Todas las compras de Bumble Boost y Premium funcionan mediante suscripción, y se renuevan automáticamente hasta que las canceles. Si necesitas ayuda para cancelar tu suscripción, estamos a tu disposición. Puedes contactarnos en: bumble.com/contact.",2024-03-17 02:30:54,5.361.0
2e0de584-cbc0-4fc0-bddf-9d9c8fa18458,Emiro Javier,https://play-lh.googleusercontent.com/a-/ALV-UjU1GZsokBIJVmY74l9flhMRSfNdBBuCZXj957DVPA7NJno,They make it difficult to unsubscribred. Too expensive for little in return.,1,0,5.361.0,2024-03-16 19:43:13,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-17 01:39:23,5.361.0
c704d2d9-5c0e-4533-a7fe-ffbd939504f0,Namit Chhatbar,https://play-lh.googleusercontent.com/a-/ALV-UjUxwDgdhhsh1yslb1yDZok3RAtLg2e5wWfBssBGiLEAXcY,"I would rate this app for the interface. Even if you use the premium or free version, you won't have matches because the algorithm is not great and it's a failure.",2,0,5.361.0,2024-03-16 19:39:42,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-03-17 01:38:25,5.361.0
4bb5bede-4b7e-4a85-94d8-031560783270,Aparna Biswas ghosh,https://play-lh.googleusercontent.com/a/ACg8ocKDjcQVewtI4b81bqpreBLKGoq-NV2DQto2iI9CgU2n=mo,"Worst app I've ever used in my whole life .. nothing to say about the ridiculous paywall .. I don't really understand how this app got four stars .. maybe back in those days it was a useful app ..but now it's kinda disgusting,,, no one should ever get a subscription from these scammers .. there's no cancellation.. and also you can't find a match because if you don't pay, you don't have the right to see who liked your profile..",1,0,5.361.0,2024-03-16 19:36:22,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-03-17 01:36:53,5.361.0
e62e639d-dfdc-44f7-87fa-691ab805a75e,Ashwani Paliwal,https://play-lh.googleusercontent.com/a-/ALV-UjUMXB73EqHZXBQRQL3vJee1c0RD26lNX8ELXETEiW8WvJzk,Vahiyat app h bakwaas bs pagal bnate h don't waste ur money and time here really,1,0,5.361.0,2024-03-16 19:02:05,,,5.361.0
4b9b9777-2431-467d-8450-d90991bd8885,Gage Lepage (DemoniChaos),https://play-lh.googleusercontent.com/a-/ALV-UjV_fD3U5RPuOMNesL7ry1yKlf_oia_Q5wabekkvGPpuYA,"If you're not going to let me comment, then don't give me the option to comment~",1,0,5.361.0,2024-03-16 18:32:23,"Thank you for your message. For further assistance, please get in touch with our support team at: bumble.com/contact. Thank you. 💛",2024-03-17 01:34:56,5.361.0
c1a651c0-bc40-4785-985b-8987e0c79d11,Golden Eagle,https://play-lh.googleusercontent.com/a/ACg8ocJOUNsCgMjmv_0u79VNi6W3RpNcxMRRPH1x4EyZRqlz=mo,The app when we try to subscribe for a month should show the actual amount of month wise but they charge 5000 rs. Looks like Fraud application,1,0,5.361.0,2024-03-16 18:19:09,"We want to take a look at this. Please message us at @BumbleSupport on Twitter or Facebook. Or, you can contact us via bumble.com/contact.",2024-03-17 01:34:54,5.361.0
e2484505-7cfe-41e8-8c95-b1b1212005d2,Sushant Kundar,https://play-lh.googleusercontent.com/a/ACg8ocJ3Nv9522ujMNY_NO45-f4xSUBPUCVQBtMd_QGy9sQD=mo,Fake app bc,1,0,5.361.0,2024-03-16 17:40:09,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-17 01:33:55,5.361.0
48a9d033-3592-4940-b2ab-fb985597a87e,Tyler Fowler,https://play-lh.googleusercontent.com/a-/ALV-UjVS3FutFcI1uv5N9uVPMN3G141wjKdd8g1e3GaODHSXNm4,Not a dating site but a money pit. Over a year with 1 match to a bot. No resons for 0 matches,1,0,5.361.0,2024-03-16 17:31:09,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-03-17 01:33:54,5.361.0
fc35c2f7-5300-43cf-9ef3-445c1a0853ed,Manish Kyadari,https://play-lh.googleusercontent.com/a-/ALV-UjVpOTo-BEqtaPGrKmnhcRB-liY1_BXYBJptNIHqRkm-J5K3,"Pathetic after using this app for atleast an year now , you don't get any matches even after paying for the premium services and all. How good looking you have to be and how good your profile must be to even get a single damn like . Kindly discontinue this app",1,0,5.361.0,2024-03-16 17:31:02,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-03-17 01:30:24,5.361.0
26823918-83a0-4a56-b95d-da9380d118d4,AtHome Spices,https://play-lh.googleusercontent.com/a-/ALV-UjUvBSleBZAHYy3SSaKo-ve5Dp-N7xxsNPsedzecVW3LxxA,Talk about a greedy money hungry company that lures you in and takes boat loads of your hard working money for no reason and results what so ever. Their platform is so lame and confusing I can't believe people actually use it. Never never again!!,1,0,5.361.0,2024-03-16 17:28:39,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2024-03-17 01:26:53,5.361.0
3565f4af-0b47-4c1e-8afd-6bdff1302c7f,As As,https://play-lh.googleusercontent.com/a/ACg8ocKO38kwPrZybbOyeT-LSOS3n_N34ifHfbtTbEb-XoTL=mo,It's fine app.... me l enjoyed it,5,0,5.361.0,2024-03-16 17:12:36,Thanks. 💛 It's so great to know that you're enjoying our app.,2024-03-17 01:25:55,5.361.0
72d0598c-c051-4325-9210-bcf5e80de46b,Dee Nyce D.,https://play-lh.googleusercontent.com/a-/ALV-UjUggQuP2sMykCBrsG-nAkahUh1yT02YyOfMk8Jzdt7iV9Y,"Ridiculous what this app has become, there's not even an attempt to hide the money grab here. 10 swipes per day, and will only show one or two likes per session 🤔. I wouldn't recommend.",1,0,5.361.0,2024-03-16 17:09:45,"We want to take a look at this. Please message us at @BumbleSupport on Twitter or Facebook. Or, you can contact us via bumble.com/contact.",2024-03-17 01:25:53,5.361.0
3030baf1-fed1-4773-832c-5a44f1caaa6f,Scott Ruddock,https://play-lh.googleusercontent.com/a/ACg8ocKX-11X9oX9FpwkbqW5As5ByiQcgkaA1DxnK1nmXrrr=mo,I can't even get past verification. It makes a loop. Someone can't write code or script,1,0,5.361.0,2024-03-16 17:02:57,Oh no! Our Support Team would be more than happy to help assist you with verifying your profile. Send us a quick message at bumble.com/contact or on Facebook or Twitter (@BumbleSupport) and we'll get you up and buzzin' in no time!,2024-03-17 01:24:53,5.361.0
e7723be4-1e18-4ae2-a020-6f6388dc6567,yanick basoya,https://play-lh.googleusercontent.com/a/ACg8ocJmvI9dtmNIgVyy_zVe-cXWjQcE4hHWqQRvzlkZSONB=mo,low match rate here,2,0,5.361.0,2024-03-16 15:58:18,We're sorry to hear you haven't had the best experience on Bumble. For ideas to improve your profile check out these resources (1) bumble.com/the-buzz/best-bumble-profile-photo-tips and (2) bumble.com/help/i-m-not-getting-any-matches.,2024-03-17 02:00:24,5.361.0
d23d3ed6-e3ec-438d-8d5e-c50c9282f504,John Echono,https://play-lh.googleusercontent.com/a-/ALV-UjWVdf6kuOSigZcBzlMlUPh7uY8y0YIs0KuQDNiZu3l_c5k,I'm trying to log back in and it is showing error please check number. When my number and country code is obviously correct. Please rectify this issue. I am not the only one that has faced it.,3,0,5.361.0,2024-03-16 15:56:59,,,5.361.0
4c5b4ffe-ff99-42f0-84b5-624ccfd6efe6,Abhijeet Bhalerao,https://play-lh.googleusercontent.com/a-/ALV-UjURoNFnG--aCliaHoeljQ8JbxiSyBBPoOU7P4dbdwsPMrU,good app,4,0,5.361.0,2024-03-16 15:39:05,,,5.361.0
d2bc8944-2aa7-4fba-b533-4c0a3ae7e87d,A A,https://play-lh.googleusercontent.com/a/ACg8ocK6HtcpmThL-3EYx0zurxUmuz7yKdZ9rs6iriboN3GM=mo,"Used to be a decent app. The price to go premium used to be worth it, but overtime it's gotten more expensive, they have reduced features to make you pay for everything. I have deleted my account and the app. Which is healthier anyway.",1,0,5.343.1,2024-03-16 15:25:20,,,5.343.1
1da83136-1989-4001-ac54-069d357db7cf,AMIT SHINDE,https://play-lh.googleusercontent.com/a-/ALV-UjV23DQVjPidVqIpcbjtU5sn-EQuKPYmRBTzJiWIEb2B948,"Worst app, worst platform, after buying premium also not getting single message from anyone, swipe almost each and everyone for testing purpose but still no match, this is literally not acceptable. Seems fake app, wasted money",1,0,5.361.0,2024-03-16 15:13:22,,,5.361.0
d0909792-7c81-49a3-8718-04a2c57d0a3d,D,https://play-lh.googleusercontent.com/a/ACg8ocKvlxiGd_9vV3jBTYTPSHXwUfqsxF2rCdXKvEQi-Ne7=mo,"I thought I'd read. Download this app and just give it a chance. I was exploring my dashboard when I came across my inbox where there were two automated messages from demonic astrology which is the worship of demons. Very outdated. Mind you and a letter from gender-based trauma group. I don't know why the Hell any of that applies to me, nor did I ask for any of it. I don't subscribe to zodiac signs, never have never will, but if this is being forced on everyone I find that a bit perturbing.",1,1,5.361.0,2024-03-16 14:59:55,"We appreciate you sharing your honest experience. We want to assure you Bumble is free to swipe, match and message. You can match with someone who has swiped to the right by swiping through your deck. We offer premium features when a user needs an extra boost to their dating. If you'd like to chat more, DM us on Facebook or Twitter @BumbleSupport!",2020-08-26 20:16:35,5.361.0
2b363f00-bbe5-4e49-86b7-0ba31c86e823,Muhammed Bux,https://play-lh.googleusercontent.com/a/ACg8ocJkTJeyZOhUEH-vIdnQ2xocqU2ATwrOH20msRL70VDL=mo,"The worst app ever I have seen in my life.They prompt you on buying boost or premium then their features don't work.They don't reply to customers problem.If u think that you will find partner here,then it would be a big mistake of yours.Moreover most of the profiles are fakes.Another issue is that you never get match.They would ask U to complete the profile for better match ,but it also not work.After swiping two profiles there are no profiles any more",1,0,5.361.0,2024-03-16 14:35:32,,,5.361.0
ef6695f1-a788-4e18-8ec5-cfd1100eeff2,Miquael Sherrod,https://play-lh.googleusercontent.com/a/ACg8ocKjAnbQmyI6_YH-uq_xHaTjfazXJM6Y41eMRnAGZcKp=mo,Most matches are bots or lead you to some kind of scam. 🤷🏽‍♂️,2,0,5.361.0,2024-03-16 14:26:45,"We take fake profiles seriously on our platform and have a team dedicated to investigating suspicious accounts. If you’re ever unsure about a profile, please report them in the app and we'll investigate right away!",2024-03-17 01:45:53,5.361.0
c61e5876-2533-4927-ab78-cf0e5983da15,Pesh Gunn,https://play-lh.googleusercontent.com/a/ACg8ocJpoUE3qb33MgJr5_rPwKOfptgiUYFGxLFs4q80D3go=mo,Let men text first too,4,0,5.361.0,2024-03-16 14:06:43,"On Bumble we empower women to make the first move in their relationships to shift old-fashioned power dynamics and encourage equality from the start. Whilst this is the way our app works now, we'll be sure to pass your feedback onto our Product Team. If you have any other suggestions feel free to contact our team at bumble.com/contact",2024-03-17 01:45:24,5.361.0
a50ae176-c9e3-45c5-9cce-1d902ac83d06,Broad Arrow,https://play-lh.googleusercontent.com/a/ACg8ocJPa37RW6RUVI__3Xt3kew8x0Aq4lVNoIkYPgoybcOT=mo,"Why am I being charged for two apps, at the same time, by you guys. The one app I've never had and can't understand. It charges me the same amount as bumble and post at exactly the same time your charges post? Do you do this to everyone, or is the app compromised? Have had great success with the app, but it's not worth the fraud.. Is Badoo a sister app to Bumble or what?? Frustrated customer here, and I'll not be paying you guys anything unless this comment/rating finds an acceptable resolution",1,0,5.361.0,2024-03-16 13:56:47,We’re so sorry to hear this happened and would like our Billing team to have a look. Please send us a message at http://bumble.com/contact or on Facebook or Twitter (@BumbleSupport). We look forward to hearing from you!,2024-03-17 01:44:53,5.361.0
a361affe-05ea-4568-821e-564920c54166,Chris Fanning,https://play-lh.googleusercontent.com/a/ACg8ocK0c7NyNzaXwYlm2sPJ7J57FtP7GRwiv0ZIneKrN3Pi=mo,Grrr I can't like all the fine maidens,1,0,,2024-03-16 13:28:53,"We want to take a look at this. Please message us at @BumbleSupport on Twitter or Facebook. Or, you can contact us via bumble.com/contact.",2024-03-17 01:44:26,
60cdd65c-a76c-4189-8220-989993f4146e,Marija Gudelj,https://play-lh.googleusercontent.com/a/ACg8ocKeC5ef8rC-nhZ9MnPJIkvorBES9FSN460qW1G8R4pn=mo,Cant subscribe it bugs,1,0,5.361.0,2024-03-16 13:10:28,This doesn’t sound ideal and we'd love to investigate what's happening on your account. Can you please send us a message at bumble.com/contact? We're sure we’ll have you up and buzzin' again in no time!,2024-03-17 01:44:25,5.361.0
3567c50d-9444-401a-a8ad-ec7697188c1f,Jenny Jennifer Nanuses,https://play-lh.googleusercontent.com/a-/ALV-UjXT6c6etNso7hdjS6011fSvPMRdGWk_PnCot0YzwwEY5g,nice app,1,0,5.359.1,2024-03-16 13:04:17,Thanks for your kind words. Your feedback is so valuable to our team—we love knowing that you’re enjoying your experience. 💛,2024-03-17 01:44:24,5.359.1
9532b4f7-2254-46d8-a958-0990ebe17955,Chisom Juliet,https://play-lh.googleusercontent.com/a/ACg8ocJ2ESw_DZppMIcEVvtvucd3klZK3qaefso7y_sAAP9p=mo,was nice using this app,5,0,5.359.1,2024-03-16 13:03:58,,,5.359.1
b78e66f2-8ec5-4d3e-8288-e89b7893b1be,WarHammer,https://play-lh.googleusercontent.com/a-/ALV-UjWWZeOT6y888XjbsgqQ-mevxNesbZ4QoB5hOloTQeT7RVcB,"Had subscription for many months paying $30 a month and basically for nothing but to swipe on profiles. Based on my location there are a lot of Asian profiles that are clearly not even located near me. These would be the profiles to make you use your limited amount of likes (no premium) so don't swipe yes on these profiles. Today's date is 03/16/24, I bet any money that all of sudden my ""Beehive"" will be swamped with people who matched or liked me. I'll update this in about a week to prove it.",2,1,5.361.0,2024-03-16 12:49:53,,,5.361.0
98d14026-dad9-48a8-9d42-63735f7da925,D. Ann Hodo,https://play-lh.googleusercontent.com/a-/ALV-UjVoCgUkYnuEsxX2iBZPsgxETtq6jN35XiDHvXd4xrFxb3k,Thank you,4,0,5.361.0,2024-03-16 12:24:12,,,5.361.0
e13c0a2c-89e0-4030-a74b-5fb6cb6185d1,Anil Sir,https://play-lh.googleusercontent.com/a/ACg8ocLr5uzno_0ixr8fgxT60Lqf79-g38Job-2eEuNmuxc8=mo,very nice,5,0,5.361.0,2024-03-16 12:15:21,,,5.361.0
7a4e1d8c-07d8-49c6-b8c9-dc1912fb9485,Siddhrajsinh Chavda,https://play-lh.googleusercontent.com/a-/ALV-UjWFY4IV9boJBKo88m4kF0Rr9ZWvloQGraMjhOJY5hO2eA,Worst app ever I didn't get any single match infact I randomly commented on a insta post I got 3 new followers they all are girl,1,1,5.359.1,2024-03-16 12:12:50,,,5.359.1
add1e5fd-576b-455a-86ed-a589482f2433,Dian Akbar,https://play-lh.googleusercontent.com/a-/ALV-UjU-Q7qP4ivPjAs7XTvGM45meQdjqtqZKLYp0GnnzhGfVPo,"I don't care about people complaining how bad this apps, but according on my experience, i meet a girl, date her in 18 month and now she is my wife, thanks bumble ✌️",5,0,,2024-03-16 12:10:06,,,
bf81765e-056d-495c-8224-925c3c56426d,Raf Bor,https://play-lh.googleusercontent.com/a/ACg8ocKFBoDiWhdBPBpooVCyPs2eNV_5gyIhK6u9tk_zLmj7=mo,This app is a ripp off,1,1,5.359.0,2024-03-16 12:02:52,,,5.359.0
72ea7aa8-84c7-45c1-a571-b5697902ad22,Joseph Beck,https://play-lh.googleusercontent.com/a/ACg8ocIznQDLsP5mWHdWVYEyKLD4GoTZ0k1mWmC617_-Ab5b=mo,Absolutely atrocious. It's almost impossible to cancel a subscription. I'm going to call my bank today and have the app reported for fraud.,1,1,5.358.0,2024-03-16 11:35:45,,,5.358.0
8a92c713-ec0d-4a5f-aaf7-b9e0059f95d7,Tayo Aliu,https://play-lh.googleusercontent.com/a-/ALV-UjVSSSgOPuQmYed8VzRliuN34ImHAPfILn3mxlehr-6l844,awesome,5,0,5.361.0,2024-03-16 11:33:43,,,5.361.0
602a5f8b-3a3a-4e83-8410-9c6559d0c43c,Veeraj Desai,https://play-lh.googleusercontent.com/a-/ALV-UjXqIarI52HYRiFQ86O8rOa_oV-WTw3CDWX-x-iWX6EYBw,Worst app,1,0,5.359.1,2024-03-16 10:46:18,,,5.359.1
